SizeOfDocument,BodyNumChars,BodyNumWords,BodyNumUniqueWords,BodyRichness,BodyNumFunctionWords,BodyVerifyYourAccountPhrase,SubjectNumChars,SubjectNumWords,SubjectRichness
1306.0,976.0,203.0,59.0,0.20799180327868852,76.0,0.0,74.0,12.0,0.16216216216216217
980.0,735.0,156.0,51.0,0.21224489795918366,61.0,0.0,51.0,8.0,0.1568627450980392
814.0,618.0,142.0,40.0,0.2297734627831715,59.0,0.0,36.0,6.0,0.16666666666666666
659.0,504.0,99.0,37.0,0.19642857142857142,48.0,0.0,42.0,7.0,0.16666666666666666
893.0,663.0,132.0,53.0,0.19909502262443438,50.0,0.0,46.0,8.0,0.17391304347826086
766.0,570.0,112.0,47.0,0.19649122807017544,45.0,0.0,47.0,8.0,0.1702127659574468
349.0,251.0,55.0,34.0,0.21912350597609562,27.0,0.0,31.0,7.0,0.22580645161290322
490.0,377.0,77.0,47.0,0.20424403183023873,30.0,0.0,13.0,2.0,0.15384615384615385
786.0,609.0,125.0,51.0,0.20525451559934318,56.0,0.0,26.0,5.0,0.19230769230769232
781.0,590.0,134.0,63.0,0.2271186440677966,33.0,0.0,25.0,3.0,0.12
770.0,617.0,119.0,38.0,0.19286871961102106,54.0,0.0,19.0,4.0,0.21052631578947367
747.0,578.0,124.0,49.0,0.21453287197231835,38.0,0.0,31.0,4.0,0.12903225806451613
1137.0,903.0,186.0,61.0,0.2059800664451827,68.0,0.0,19.0,3.0,0.15789473684210525
961.0,713.0,135.0,50.0,0.18934081346423562,50.0,0.0,77.0,13.0,0.16883116883116883
753.0,578.0,122.0,43.0,0.21107266435986158,51.0,0.0,32.0,4.0,0.125
753.0,580.0,122.0,54.0,0.2103448275862069,44.0,0.0,22.0,6.0,0.2727272727272727
756.0,590.0,114.0,53.0,0.19322033898305085,42.0,0.0,27.0,4.0,0.14814814814814814
1033.0,781.0,166.0,43.0,0.21254801536491677,68.0,0.0,32.0,6.0,0.1875
1092.0,865.0,173.0,49.0,0.2,76.0,0.0,22.0,3.0,0.13636363636363635
1224.0,969.0,205.0,54.0,0.21155830753353974,80.0,0.0,23.0,4.0,0.17391304347826086
482.0,377.0,77.0,47.0,0.20424403183023873,30.0,0.0,13.0,2.0,0.15384615384615385
881.0,674.0,142.0,58.0,0.21068249258160238,44.0,0.0,31.0,6.0,0.1935483870967742
880.0,669.0,136.0,51.0,0.20328849028400597,52.0,0.0,22.0,4.0,0.18181818181818182
649.0,494.0,101.0,49.0,0.20445344129554655,43.0,0.0,28.0,5.0,0.17857142857142858
418.0,301.0,65.0,43.0,0.2159468438538206,29.0,0.0,35.0,7.0,0.2
804.0,617.0,123.0,53.0,0.1993517017828201,30.0,0.0,41.0,8.0,0.1951219512195122
736.0,585.0,120.0,50.0,0.20512820512820512,42.0,0.0,10.0,2.0,0.2
790.0,593.0,111.0,41.0,0.18718381112984822,55.0,0.0,52.0,10.0,0.19230769230769232
483.0,377.0,73.0,35.0,0.19363395225464192,39.0,0.0,21.0,4.0,0.19047619047619047
681.0,489.0,99.0,49.0,0.20245398773006135,45.0,0.0,25.0,3.0,0.12
837.0,588.0,122.0,63.0,0.20748299319727892,48.0,0.0,79.0,21.0,0.26582278481012656
743.0,593.0,118.0,50.0,0.19898819561551434,45.0,0.0,19.0,5.0,0.2631578947368421
428.0,306.0,68.0,39.0,0.2222222222222222,28.0,0.0,35.0,5.0,0.14285714285714285
348.0,245.0,55.0,35.0,0.22448979591836735,27.0,0.0,39.0,6.0,0.15384615384615385
405.0,313.0,61.0,45.0,0.19488817891373802,24.0,0.0,17.0,3.0,0.17647058823529413
1137.0,901.0,186.0,61.0,0.20643729189789123,68.0,0.0,19.0,3.0,0.15789473684210525
750.0,569.0,109.0,47.0,0.19156414762741653,43.0,0.0,36.0,7.0,0.19444444444444445
1267.0,987.0,208.0,55.0,0.21073961499493415,82.0,0.0,44.0,7.0,0.1590909090909091
639.0,489.0,98.0,47.0,0.20040899795501022,41.0,0.0,24.0,5.0,0.20833333333333334
812.0,620.0,130.0,50.0,0.20967741935483872,50.0,0.0,39.0,7.0,0.1794871794871795
888.0,688.0,151.0,47.0,0.2194767441860465,66.0,0.0,25.0,4.0,0.16
1211.0,948.0,216.0,47.0,0.22784810126582278,95.0,0.0,20.0,3.0,0.15
731.0,561.0,114.0,43.0,0.20320855614973263,53.0,0.0,31.0,6.0,0.1935483870967742
1146.0,880.0,177.0,52.0,0.20113636363636364,74.0,0.0,52.0,10.0,0.19230769230769232
517.0,367.0,78.0,39.0,0.2125340599455041,30.0,0.0,31.0,7.0,0.22580645161290322
1127.0,872.0,178.0,53.0,0.20412844036697247,72.0,0.0,36.0,7.0,0.19444444444444445
641.0,470.0,87.0,44.0,0.1851063829787234,37.0,0.0,58.0,7.0,0.1206896551724138
751.0,604.0,112.0,38.0,0.18543046357615894,72.0,0.0,19.0,3.0,0.15789473684210525
881.0,676.0,142.0,54.0,0.21005917159763313,60.0,0.0,34.0,7.0,0.20588235294117646
771.0,593.0,118.0,49.0,0.19898819561551434,60.0,0.0,40.0,6.0,0.15
885.0,695.0,137.0,47.0,0.1971223021582734,50.0,0.0,34.0,5.0,0.14705882352941177
788.0,591.0,111.0,41.0,0.18781725888324874,55.0,0.0,52.0,10.0,0.19230769230769232
1159.0,862.0,176.0,45.0,0.20417633410672853,76.0,0.0,45.0,7.0,0.15555555555555556
769.0,602.0,120.0,45.0,0.19933554817275748,47.0,0.0,32.0,4.0,0.125
718.0,537.0,115.0,59.0,0.21415270018621974,35.0,0.0,15.0,3.0,0.2
611.0,471.0,91.0,47.0,0.1932059447983015,35.0,0.0,19.0,5.0,0.2631578947368421
556.0,422.0,85.0,48.0,0.2014218009478673,31.0,0.0,24.0,4.0,0.16666666666666666
944.0,652.0,159.0,53.0,0.24386503067484663,58.0,0.0,50.0,9.0,0.18
760.0,578.0,120.0,54.0,0.20761245674740483,47.0,0.0,39.0,9.0,0.23076923076923078
748.0,600.0,116.0,50.0,0.19333333333333333,63.0,0.0,18.0,5.0,0.2777777777777778
922.0,692.0,141.0,58.0,0.203757225433526,32.0,0.0,62.0,13.0,0.20967741935483872
735.0,580.0,115.0,56.0,0.19827586206896552,57.0,0.0,18.0,3.0,0.16666666666666666
650.0,491.0,101.0,51.0,0.20570264765784113,32.0,0.0,33.0,5.0,0.15151515151515152
729.0,561.0,94.0,66.0,0.16755793226381463,35.0,0.0,42.0,7.0,0.16666666666666666
885.0,687.0,134.0,51.0,0.1950509461426492,48.0,0.0,36.0,6.0,0.16666666666666666
774.0,609.0,124.0,48.0,0.20361247947454844,24.0,0.0,29.0,6.0,0.20689655172413793
1308.0,973.0,199.0,62.0,0.20452209660842754,80.0,0.0,30.0,4.0,0.13333333333333333
791.0,577.0,107.0,59.0,0.1854419410745234,33.0,0.0,51.0,10.0,0.19607843137254902
518.0,367.0,77.0,43.0,0.2098092643051771,31.0,0.0,31.0,7.0,0.22580645161290322
766.0,543.0,114.0,52.0,0.20994475138121546,36.0,0.0,49.0,8.0,0.16326530612244897
866.0,682.0,139.0,43.0,0.20381231671554254,54.0,0.0,27.0,4.0,0.14814814814814814
1134.0,883.0,184.0,53.0,0.20838052095130238,86.0,0.0,38.0,7.0,0.18421052631578946
314.0,241.0,53.0,34.0,0.21991701244813278,27.0,0.0,16.0,3.0,0.1875
769.0,573.0,130.0,65.0,0.2268760907504363,30.0,0.0,29.0,5.0,0.1724137931034483
775.0,601.0,121.0,48.0,0.20133111480865223,48.0,0.0,32.0,4.0,0.125
465.0,344.0,75.0,41.0,0.2180232558139535,35.0,0.0,26.0,4.0,0.15384615384615385
487.0,379.0,78.0,49.0,0.20580474934036938,36.0,0.0,19.0,3.0,0.15789473684210525
1132.0,899.0,180.0,43.0,0.20022246941045607,84.0,0.0,31.0,6.0,0.1935483870967742
1086.0,830.0,171.0,56.0,0.20602409638554217,72.0,0.0,42.0,6.0,0.14285714285714285
864.0,679.0,140.0,57.0,0.20618556701030927,54.0,0.0,22.0,3.0,0.13636363636363635
750.0,605.0,114.0,45.0,0.1884297520661157,61.0,0.0,15.0,3.0,0.2
588.0,454.0,93.0,53.0,0.20484581497797358,30.0,0.0,26.0,4.0,0.15384615384615385
695.0,540.0,107.0,49.0,0.19814814814814816,54.0,0.0,24.0,3.0,0.125
1098.0,874.0,184.0,49.0,0.21052631578947367,91.0,0.0,12.0,2.0,0.16666666666666666
823.0,634.0,129.0,48.0,0.20347003154574134,47.0,0.0,32.0,6.0,0.1875
604.0,430.0,82.0,44.0,0.19069767441860466,41.0,0.0,18.0,3.0,0.16666666666666666
867.0,657.0,141.0,59.0,0.2146118721461187,44.0,0.0,38.0,7.0,0.18421052631578946
565.0,433.0,86.0,40.0,0.19861431870669746,41.0,0.0,33.0,5.0,0.15151515151515152
640.0,451.0,105.0,45.0,0.2328159645232816,34.0,0.0,31.0,7.0,0.22580645161290322
451.0,332.0,72.0,41.0,0.21686746987951808,31.0,0.0,30.0,6.0,0.2
564.0,436.0,89.0,49.0,0.20412844036697247,31.0,0.0,21.0,3.0,0.14285714285714285
1088.0,818.0,178.0,56.0,0.2176039119804401,59.0,0.0,24.0,3.0,0.125
768.0,590.0,115.0,52.0,0.19491525423728814,54.0,0.0,38.0,7.0,0.18421052631578946
1096.0,852.0,178.0,47.0,0.20892018779342722,80.0,0.0,19.0,3.0,0.15789473684210525
773.0,605.0,119.0,43.0,0.19669421487603306,56.0,0.0,33.0,5.0,0.15151515151515152
737.0,558.0,124.0,51.0,0.2222222222222222,49.0,0.0,34.0,5.0,0.14705882352941177
905.0,687.0,134.0,52.0,0.1950509461426492,53.0,0.0,52.0,8.0,0.15384615384615385
944.0,724.0,152.0,68.0,0.20994475138121546,37.0,0.0,32.0,5.0,0.15625
653.0,513.0,97.0,42.0,0.18908382066276802,43.0,0.0,25.0,4.0,0.16
769.0,612.0,114.0,41.0,0.18627450980392157,50.0,0.0,21.0,4.0,0.19047619047619047
980.0,757.0,160.0,53.0,0.21136063408190225,69.0,0.0,31.0,5.0,0.16129032258064516
946.0,734.0,151.0,50.0,0.20572207084468666,70.0,0.0,39.0,7.0,0.1794871794871795
965.0,723.0,157.0,47.0,0.21715076071922546,67.0,0.0,40.0,8.0,0.2
747.0,593.0,118.0,40.0,0.19898819561551434,56.0,0.0,23.0,3.0,0.13043478260869565
393.0,286.0,65.0,39.0,0.22727272727272727,27.0,0.0,23.0,5.0,0.21739130434782608
1211.0,941.0,203.0,53.0,0.2157279489904357,94.0,0.0,34.0,5.0,0.14705882352941177
838.0,619.0,116.0,61.0,0.18739903069466882,34.0,0.0,77.0,13.0,0.16883116883116883
636.0,472.0,92.0,45.0,0.19491525423728814,37.0,0.0,26.0,4.0,0.15384615384615385
1117.0,867.0,188.0,48.0,0.21683967704728951,83.0,0.0,33.0,6.0,0.18181818181818182
726.0,575.0,112.0,53.0,0.19478260869565217,26.0,0.0,16.0,3.0,0.1875
976.0,752.0,153.0,46.0,0.20345744680851063,64.0,0.0,41.0,8.0,0.1951219512195122
716.0,559.0,108.0,47.0,0.19320214669051877,44.0,0.0,27.0,5.0,0.18518518518518517
1083.0,860.0,182.0,49.0,0.2116279069767442,91.0,0.0,17.0,3.0,0.17647058823529413
1121.0,882.0,175.0,47.0,0.1984126984126984,80.0,0.0,39.0,5.0,0.1282051282051282
918.0,702.0,138.0,45.0,0.19658119658119658,63.0,0.0,56.0,8.0,0.14285714285714285
523.0,376.0,73.0,46.0,0.19414893617021275,32.0,0.0,56.0,9.0,0.16071428571428573
522.0,394.0,79.0,49.0,0.20050761421319796,33.0,0.0,32.0,4.0,0.125
399.0,292.0,67.0,39.0,0.22945205479452055,27.0,0.0,23.0,5.0,0.21739130434782608
851.0,665.0,134.0,67.0,0.20150375939849624,42.0,0.0,20.0,3.0,0.15
829.0,630.0,123.0,65.0,0.19523809523809524,32.0,0.0,54.0,10.0,0.18518518518518517
932.0,702.0,147.0,52.0,0.2094017094017094,65.0,0.0,50.0,9.0,0.18
889.0,683.0,134.0,52.0,0.19619326500732065,44.0,0.0,43.0,6.0,0.13953488372093023
761.0,580.0,112.0,50.0,0.19310344827586207,41.0,0.0,28.0,5.0,0.17857142857142858
1128.0,889.0,186.0,39.0,0.2092238470191226,93.0,0.0,27.0,4.0,0.14814814814814814
792.0,612.0,111.0,49.0,0.18137254901960784,49.0,0.0,44.0,6.0,0.13636363636363635
887.0,673.0,139.0,59.0,0.2065378900445765,43.0,0.0,46.0,9.0,0.1956521739130435
841.0,649.0,134.0,53.0,0.20647149460708783,49.0,0.0,23.0,4.0,0.17391304347826086
690.0,525.0,107.0,53.0,0.2038095238095238,39.0,0.0,29.0,4.0,0.13793103448275862
339.0,233.0,51.0,34.0,0.21888412017167383,29.0,0.0,47.0,6.0,0.1276595744680851
777.0,597.0,119.0,50.0,0.19932998324958123,48.0,0.0,38.0,5.0,0.13157894736842105
746.0,580.0,124.0,51.0,0.21379310344827587,48.0,0.0,27.0,5.0,0.18518518518518517
869.0,688.0,139.0,54.0,0.20203488372093023,51.0,0.0,21.0,3.0,0.14285714285714285
965.0,701.0,131.0,62.0,0.18687589158345222,52.0,0.0,30.0,4.0,0.13333333333333333
912.0,670.0,139.0,46.0,0.20746268656716418,49.0,0.0,47.0,8.0,0.1702127659574468
788.0,591.0,111.0,41.0,0.18781725888324874,55.0,0.0,52.0,10.0,0.19230769230769232
327.0,253.0,53.0,32.0,0.20948616600790515,27.0,0.0,11.0,2.0,0.18181818181818182
548.0,408.0,85.0,50.0,0.20833333333333334,24.0,0.0,35.0,5.0,0.14285714285714285
673.0,499.0,100.0,41.0,0.20040080160320642,40.0,0.0,32.0,6.0,0.1875
755.0,574.0,119.0,61.0,0.2073170731707317,41.0,0.0,33.0,6.0,0.18181818181818182
561.0,420.0,90.0,50.0,0.21428571428571427,39.0,0.0,26.0,6.0,0.23076923076923078
898.0,696.0,147.0,66.0,0.21120689655172414,28.0,0.0,35.0,7.0,0.2
668.0,514.0,103.0,50.0,0.20038910505836577,43.0,0.0,27.0,5.0,0.18518518518518517
857.0,652.0,131.0,63.0,0.200920245398773,53.0,0.0,25.0,3.0,0.12
516.0,367.0,78.0,39.0,0.2125340599455041,30.0,0.0,31.0,7.0,0.22580645161290322
1130.0,891.0,185.0,39.0,0.20763187429854096,87.0,0.0,34.0,7.0,0.20588235294117646
999.0,789.0,170.0,39.0,0.21546261089987326,74.0,0.0,22.0,4.0,0.18181818181818182
1116.0,882.0,191.0,49.0,0.2165532879818594,79.0,0.0,28.0,5.0,0.17857142857142858
1108.0,867.0,183.0,48.0,0.21107266435986158,76.0,0.0,31.0,5.0,0.16129032258064516
1111.0,875.0,177.0,49.0,0.2022857142857143,76.0,0.0,22.0,3.0,0.13636363636363635
1143.0,881.0,186.0,67.0,0.21112372304199772,59.0,0.0,43.0,8.0,0.18604651162790697
886.0,693.0,150.0,45.0,0.21645021645021645,66.0,0.0,17.0,4.0,0.23529411764705882
554.0,436.0,87.0,48.0,0.19954128440366972,31.0,0.0,19.0,4.0,0.21052631578947367
1113.0,859.0,196.0,53.0,0.2281722933643772,76.0,0.0,30.0,6.0,0.2
606.0,465.0,99.0,40.0,0.2129032258064516,42.0,0.0,25.0,4.0,0.16
1245.0,962.0,207.0,59.0,0.2151767151767152,71.0,0.0,46.0,9.0,0.1956521739130435
782.0,616.0,114.0,45.0,0.18506493506493507,58.0,0.0,33.0,6.0,0.18181818181818182
447.0,324.0,70.0,40.0,0.21604938271604937,31.0,0.0,30.0,6.0,0.2
410.0,286.0,65.0,39.0,0.22727272727272727,28.0,0.0,37.0,6.0,0.16216216216216217
556.0,436.0,87.0,48.0,0.19954128440366972,31.0,0.0,22.0,3.0,0.13636363636363635
864.0,670.0,146.0,53.0,0.21791044776119403,51.0,0.0,29.0,4.0,0.13793103448275862
1212.0,967.0,194.0,42.0,0.20062047569803515,80.0,0.0,32.0,5.0,0.15625
983.0,749.0,154.0,43.0,0.205607476635514,64.0,0.0,45.0,8.0,0.17777777777777778
937.0,701.0,154.0,43.0,0.21968616262482168,66.0,0.0,48.0,9.0,0.1875
728.0,591.0,110.0,53.0,0.18612521150592218,46.0,0.0,15.0,2.0,0.13333333333333333
882.0,652.0,133.0,56.0,0.20398773006134968,46.0,0.0,46.0,7.0,0.15217391304347827
692.0,510.0,100.0,42.0,0.19607843137254902,47.0,0.0,36.0,6.0,0.16666666666666666
763.0,584.0,122.0,47.0,0.2089041095890411,55.0,0.0,33.0,6.0,0.18181818181818182
1059.0,850.0,175.0,50.0,0.20588235294117646,82.0,0.0,13.0,2.0,0.15384615384615385
886.0,672.0,157.0,65.0,0.23363095238095238,30.0,0.0,20.0,3.0,0.15
851.0,643.0,138.0,59.0,0.21461897356143078,51.0,0.0,27.0,6.0,0.2222222222222222
898.0,692.0,143.0,62.0,0.20664739884393063,45.0,0.0,40.0,5.0,0.125
792.0,620.0,114.0,45.0,0.18387096774193548,48.0,0.0,42.0,5.0,0.11904761904761904
652.0,491.0,101.0,51.0,0.20570264765784113,32.0,0.0,33.0,5.0,0.15151515151515152
778.0,597.0,119.0,50.0,0.19932998324958123,48.0,0.0,38.0,5.0,0.13157894736842105
736.0,560.0,110.0,43.0,0.19642857142857142,58.0,0.0,29.0,5.0,0.1724137931034483
1085.0,858.0,182.0,49.0,0.21212121212121213,90.0,0.0,17.0,3.0,0.17647058823529413
809.0,611.0,120.0,53.0,0.19639934533551553,29.0,0.0,55.0,10.0,0.18181818181818182
764.0,585.0,124.0,51.0,0.21196581196581196,48.0,0.0,34.0,6.0,0.17647058823529413
1114.0,901.0,177.0,49.0,0.19644839067702552,79.0,0.0,17.0,3.0,0.17647058823529413
431.0,324.0,70.0,40.0,0.21604938271604937,31.0,0.0,19.0,3.0,0.15789473684210525
1262.0,990.0,203.0,55.0,0.20505050505050504,76.0,0.0,36.0,6.0,0.16666666666666666
809.0,640.0,121.0,40.0,0.1890625,48.0,0.0,32.0,5.0,0.15625
810.0,628.0,121.0,51.0,0.1926751592356688,54.0,0.0,38.0,6.0,0.15789473684210525
585.0,442.0,86.0,36.0,0.19457013574660634,46.0,0.0,36.0,6.0,0.16666666666666666
892.0,715.0,140.0,47.0,0.1958041958041958,60.0,0.0,25.0,3.0,0.12
785.0,597.0,114.0,46.0,0.19095477386934673,51.0,0.0,44.0,6.0,0.13636363636363635
805.0,627.0,120.0,44.0,0.19138755980861244,50.0,0.0,41.0,7.0,0.17073170731707318
760.0,587.0,121.0,44.0,0.2061328790459966,49.0,0.0,26.0,5.0,0.19230769230769232
756.0,594.0,113.0,46.0,0.19023569023569023,61.0,0.0,22.0,3.0,0.13636363636363635
754.0,595.0,111.0,47.0,0.1865546218487395,46.0,0.0,24.0,4.0,0.16666666666666666
539.0,394.0,85.0,51.0,0.21573604060913706,28.0,0.0,31.0,6.0,0.1935483870967742
576.0,422.0,88.0,51.0,0.20853080568720378,33.0,0.0,46.0,7.0,0.15217391304347827
743.0,574.0,113.0,53.0,0.19686411149825783,27.0,0.0,32.0,5.0,0.15625
881.0,676.0,141.0,57.0,0.20857988165680474,51.0,0.0,27.0,3.0,0.1111111111111111
870.0,678.0,147.0,53.0,0.2168141592920354,51.0,0.0,29.0,4.0,0.13793103448275862
550.0,408.0,85.0,50.0,0.20833333333333334,24.0,0.0,35.0,5.0,0.14285714285714285
730.0,570.0,109.0,43.0,0.1912280701754386,54.0,0.0,33.0,5.0,0.15151515151515152
1114.0,862.0,181.0,52.0,0.2099767981438515,86.0,0.0,26.0,6.0,0.23076923076923078
878.0,695.0,138.0,47.0,0.1985611510791367,45.0,0.0,22.0,4.0,0.18181818181818182
734.0,575.0,115.0,53.0,0.2,27.0,0.0,28.0,4.0,0.14285714285714285
1112.0,879.0,184.0,42.0,0.20932878270762229,81.0,0.0,25.0,4.0,0.16
732.0,575.0,115.0,53.0,0.2,27.0,0.0,23.0,4.0,0.17391304347826086
432.0,318.0,71.0,40.0,0.22327044025157233,28.0,0.0,24.0,6.0,0.25
760.0,585.0,127.0,64.0,0.2170940170940171,35.0,0.0,18.0,3.0,0.16666666666666666
571.0,445.0,83.0,43.0,0.18651685393258427,32.0,0.0,29.0,3.0,0.10344827586206896
776.0,605.0,119.0,43.0,0.19669421487603306,55.0,0.0,35.0,4.0,0.11428571428571428
705.0,547.0,107.0,50.0,0.1956124314442413,43.0,0.0,24.0,4.0,0.16666666666666666
447.0,321.0,67.0,45.0,0.2087227414330218,29.0,0.0,38.0,6.0,0.15789473684210525
752.0,596.0,109.0,55.0,0.18288590604026847,30.0,0.0,25.0,4.0,0.16
943.0,727.0,154.0,61.0,0.21182943603851445,53.0,0.0,32.0,6.0,0.1875
650.0,491.0,101.0,51.0,0.20570264765784113,32.0,0.0,33.0,5.0,0.15151515151515152
610.0,465.0,93.0,48.0,0.2,40.0,0.0,29.0,6.0,0.20689655172413793
604.0,457.0,92.0,48.0,0.2013129102844639,35.0,0.0,31.0,5.0,0.16129032258064516
1120.0,876.0,182.0,52.0,0.20776255707762556,87.0,0.0,26.0,6.0,0.23076923076923078
699.0,553.0,127.0,36.0,0.22965641952983726,57.0,0.0,6.0,1.0,0.16666666666666666
890.0,702.0,134.0,72.0,0.1908831908831909,34.0,0.0,24.0,4.0,0.16666666666666666
633.0,485.0,94.0,46.0,0.19381443298969073,47.0,0.0,36.0,7.0,0.19444444444444445
758.0,601.0,120.0,41.0,0.19966722129783693,53.0,0.0,25.0,4.0,0.16
748.0,587.0,111.0,39.0,0.1890971039182283,49.0,0.0,36.0,6.0,0.16666666666666666
746.0,571.0,110.0,56.0,0.19264448336252188,45.0,0.0,38.0,6.0,0.15789473684210525
770.0,575.0,115.0,53.0,0.2,29.0,0.0,55.0,10.0,0.18181818181818182
881.0,676.0,141.0,57.0,0.20857988165680474,51.0,0.0,27.0,3.0,0.1111111111111111
438.0,340.0,76.0,44.0,0.2235294117647059,31.0,0.0,14.0,2.0,0.14285714285714285
761.0,580.0,112.0,50.0,0.19310344827586207,41.0,0.0,28.0,5.0,0.17857142857142858
882.0,688.0,144.0,53.0,0.20930232558139536,55.0,0.0,27.0,3.0,0.1111111111111111
1123.0,868.0,183.0,52.0,0.2108294930875576,86.0,0.0,26.0,6.0,0.23076923076923078
1140.0,870.0,192.0,53.0,0.2206896551724138,78.0,0.0,45.0,9.0,0.2
1134.0,882.0,181.0,44.0,0.20521541950113378,75.0,0.0,39.0,6.0,0.15384615384615385
585.0,442.0,86.0,36.0,0.19457013574660634,46.0,0.0,36.0,6.0,0.16666666666666666
1211.0,950.0,202.0,50.0,0.21263157894736842,93.0,0.0,34.0,5.0,0.14705882352941177
855.0,650.0,142.0,45.0,0.21846153846153846,60.0,0.0,28.0,5.0,0.17857142857142858
736.0,577.0,106.0,50.0,0.18370883882149047,36.0,0.0,32.0,4.0,0.125
872.0,693.0,134.0,48.0,0.19336219336219337,58.0,0.0,20.0,3.0,0.15
755.0,585.0,117.0,43.0,0.2,46.0,0.0,38.0,8.0,0.21052631578947367
1066.0,846.0,178.0,49.0,0.21040189125295508,78.0,0.0,18.0,4.0,0.2222222222222222
340.0,239.0,53.0,33.0,0.2217573221757322,27.0,0.0,36.0,9.0,0.25
782.0,606.0,114.0,39.0,0.18811881188118812,47.0,0.0,45.0,8.0,0.17777777777777778
346.0,271.0,61.0,34.0,0.22509225092250923,29.0,0.0,6.0,1.0,0.16666666666666666
797.0,598.0,127.0,58.0,0.21237458193979933,47.0,0.0,42.0,7.0,0.16666666666666666
524.0,399.0,79.0,49.0,0.19799498746867167,27.0,0.0,19.0,3.0,0.15789473684210525
745.0,603.0,113.0,52.0,0.18739635157545606,45.0,0.0,17.0,2.0,0.11764705882352941
1111.0,873.0,181.0,42.0,0.2073310423825888,84.0,0.0,36.0,5.0,0.1388888888888889
923.0,718.0,155.0,50.0,0.21587743732590528,59.0,0.0,19.0,3.0,0.15789473684210525
1234.0,957.0,208.0,52.0,0.2173458725182863,76.0,0.0,30.0,6.0,0.2
764.0,601.0,110.0,49.0,0.18302828618968386,58.0,0.0,28.0,4.0,0.14285714285714285
750.0,602.0,116.0,38.0,0.19269102990033224,52.0,0.0,20.0,3.0,0.15
778.0,588.0,134.0,42.0,0.22789115646258504,57.0,0.0,30.0,6.0,0.2
971.0,733.0,153.0,45.0,0.208731241473397,61.0,0.0,52.0,7.0,0.1346153846153846
888.0,661.0,139.0,65.0,0.2102874432677761,40.0,0.0,49.0,8.0,0.16326530612244897
348.0,247.0,53.0,39.0,0.2145748987854251,25.0,0.0,34.0,6.0,0.17647058823529413
891.0,690.0,146.0,42.0,0.21159420289855072,59.0,0.0,31.0,6.0,0.1935483870967742
764.0,594.0,117.0,42.0,0.19696969696969696,54.0,0.0,35.0,4.0,0.11428571428571428
1104.0,852.0,173.0,53.0,0.20305164319248825,73.0,0.0,27.0,4.0,0.14814814814814814
732.0,591.0,110.0,45.0,0.18612521150592218,61.0,0.0,15.0,3.0,0.2
1081.0,858.0,182.0,49.0,0.21212121212121213,90.0,0.0,13.0,2.0,0.15384615384615385
748.0,607.0,107.0,49.0,0.17627677100494235,51.0,0.0,17.0,3.0,0.17647058823529413
772.0,604.0,121.0,49.0,0.20033112582781457,45.0,0.0,29.0,4.0,0.13793103448275862
564.0,430.0,89.0,42.0,0.2069767441860465,39.0,0.0,21.0,5.0,0.23809523809523808
1124.0,885.0,178.0,52.0,0.20112994350282487,86.0,0.0,32.0,4.0,0.125
473.0,326.0,64.0,41.0,0.19631901840490798,26.0,0.0,59.0,9.0,0.15254237288135594
766.0,579.0,116.0,56.0,0.2003454231433506,45.0,0.0,42.0,7.0,0.16666666666666666
1115.0,862.0,178.0,52.0,0.20649651972157773,80.0,0.0,42.0,8.0,0.19047619047619047
1036.0,808.0,171.0,71.0,0.21163366336633663,55.0,0.0,13.0,2.0,0.15384615384615385
460.0,346.0,73.0,46.0,0.21098265895953758,28.0,0.0,30.0,8.0,0.26666666666666666
654.0,494.0,98.0,45.0,0.19838056680161945,51.0,0.0,40.0,5.0,0.125
1188.0,946.0,201.0,47.0,0.2124735729386892,80.0,0.0,17.0,3.0,0.17647058823529413
386.0,260.0,55.0,32.0,0.21153846153846154,28.0,0.0,36.0,5.0,0.1388888888888889
1229.0,977.0,198.0,45.0,0.20266120777891505,73.0,0.0,32.0,4.0,0.125
761.0,602.0,126.0,47.0,0.20930232558139536,42.0,0.0,15.0,2.0,0.13333333333333333
752.0,582.0,118.0,60.0,0.2027491408934708,36.0,0.0,30.0,4.0,0.13333333333333333
776.0,584.0,109.0,54.0,0.18664383561643835,47.0,0.0,46.0,7.0,0.15217391304347827
695.0,512.0,113.0,58.0,0.220703125,36.0,0.0,25.0,6.0,0.24
867.0,683.0,146.0,68.0,0.21376281112737922,49.0,0.0,18.0,4.0,0.2222222222222222
551.0,392.0,88.0,47.0,0.22448979591836735,32.0,0.0,50.0,11.0,0.22
916.0,703.0,145.0,48.0,0.20625889046941678,61.0,0.0,32.0,8.0,0.25
784.0,614.0,122.0,47.0,0.1986970684039088,41.0,0.0,32.0,5.0,0.15625
731.0,572.0,108.0,54.0,0.1888111888111888,47.0,0.0,23.0,3.0,0.13043478260869565
776.0,566.0,113.0,41.0,0.19964664310954064,56.0,0.0,52.0,11.0,0.21153846153846154
752.0,569.0,103.0,48.0,0.18101933216168717,44.0,0.0,30.0,4.0,0.13333333333333333
505.0,379.0,81.0,41.0,0.21372031662269128,40.0,0.0,31.0,5.0,0.16129032258064516
733.0,525.0,110.0,67.0,0.20952380952380953,27.0,0.0,51.0,8.0,0.1568627450980392
505.0,366.0,86.0,41.0,0.23497267759562843,33.0,0.0,38.0,9.0,0.23684210526315788
1078.0,842.0,177.0,55.0,0.21021377672209027,71.0,0.0,26.0,4.0,0.15384615384615385
